Unnamed: 0,Impedance,Light,RH,Temperature,Watermark,id,Date,Matric potential
700103,23952,0,62.55130846112764,18.88590066376745,7246,4,2024-03-08 18:07:24,-1.4568536053720091
698355,24048,0,62.81834134431983,19.42721446555276,7272,4,2024-03-08 18:22:27,-1.4256501403709603
700117,24048,0,62.81834134431983,19.42721446555276,7272,4,2024-03-08 18:22:27,-1.4256501403709603
700131,23300,0,62.65201800564584,18.20107576104372,7246,4,2024-03-08 18:37:29,-1.4568536053720091
698369,23300,0,62.65201800564584,18.20107576104372,7246,4,2024-03-08 18:37:29,-1.4568536053720091
700145,24340,0,62.81223773556115,19.38189517051957,7220,4,2024-03-08 18:52:31,-1.488281804470022
698383,24340,0,62.81223773556115,19.38189517051957,7220,4,2024-03-08 18:52:31,-1.488281804470022
698397,24060,0,62.62760357061112,18.251430533302816,7407,4,2024-03-08 19:07:34,-1.2671538037523842
700159,24060,0,62.62760357061112,18.251430533302816,7407,4,2024-03-08 19:07:34,-1.2671538037523842
698411,24291,0,63.14793621728848,18.87331197070268,7246,4,2024-03-08 19:22:36,-1.4568536053720091
700173,24291,0,63.14793621728848,18.87331197070268,7246,4,2024-03-08 19:22:36,-1.4568536053720091
700187,24108,0,63.41191729610132,18.89093614099336,7246,4,2024-03-08 19:37:38,-1.4568536053720091
698425,24108,0,63.41191729610132,18.89093614099336,7246,4,2024-03-08 19:37:38,-1.4568536053720091
698439,24072,0,63.318837262531474,19.41210803387503,7246,4,2024-03-08 19:52:40,-1.4568536053720091
700201,24072,0,63.318837262531474,19.41210803387503,7246,4,2024-03-08 19:52:40,-1.4568536053720091
698453,23391,0,63.70489051651789,18.780155642023345,7220,4,2024-03-08 20:07:43,-1.488281804470022
700215,23391,0,63.70489051651789,18.780155642023345,7220,4,2024-03-08 20:07:43,-1.488281804470022
700229,23300,0,63.80102235446708,18.727283131151296,7220,4,2024-03-08 20:22:45,-1.488281804470022
698467,23300,0,63.80102235446708,18.727283131151296,7220,4,2024-03-08 20:22:45,-1.488281804470022
700243,22988,0,63.92462043183032,18.67441062027924,7194,4,2024-03-08 20:37:47,-1.5199371743149204
698481,22988,0,63.92462043183032,18.67441062027924,7194,4,2024-03-08 20:37:47,-1.5199371743149204
698494,22944,0,63.81933318074312,18.722247653925383,7299,4,2024-03-08 20:52:50,-1.3934818333334515
700256,22944,0,63.81933318074312,18.722247653925383,7299,4,2024-03-08 20:52:50,-1.3934818333334515
700269,22922,0,64.03448538948653,18.64923323414969,7246,4,2024-03-08 21:07:52,-1.4568536053720091
698507,22922,0,64.03448538948653,18.64923323414969,7246,4,2024-03-08 21:07:52,-1.4568536053720091
700282,22759,0,63.86816205081254,18.707141222247657,7246,4,2024-03-08 21:22:54,-1.4568536053720091
698520,22759,0,63.86816205081254,18.707141222247657,7246,4,2024-03-08 21:22:54,-1.4568536053720091
700295,22889,0,63.930724040589,18.64419775692378,7326,4,2024-03-08 21:37:56,-1.3615506391242338
698533,22889,0,63.930724040589,18.64419775692378,7326,4,2024-03-08 21:37:56,-1.3615506391242338
700309,22716,0,63.950560769054704,18.64168001831083,7246,4,2024-03-08 21:52:59,-1.4568536053720091
698547,22716,0,63.950560769054704,18.64168001831083,7246,4,2024-03-08 21:52:59,-1.4568536053720091
700323,22802,0,63.857480735484856,18.69455252918288,7246,4,2024-03-08 22:08:01,-1.4568536053720091
698561,22802,0,63.857480735484856,18.69455252918288,7246,4,2024-03-08 22:08:01,-1.4568536053720091
698575,22792,0,64.0207522697795,18.62153810940719,7220,4,2024-03-08 22:23:03,-1.488281804470022
700337,22792,0,64.0207522697795,18.62153810940719,7220,4,2024-03-08 22:23:03,-1.488281804470022
698588,22684,0,63.8605325398642,18.719729915312428,7246,4,2024-03-08 22:38:06,-1.4568536053720091
700350,22684,0,63.8605325398642,18.719729915312428,7246,4,2024-03-08 22:38:06,-1.4568536053720091
698601,22813,0,63.97192339971008,18.6265735866331,7220,4,2024-03-08 22:53:08,-1.488281804470022
700363,22813,0,63.97192339971008,18.6265735866331,7220,4,2024-03-08 22:53:08,-1.488281804470022
698615,22630,0,63.93377584496834,18.67944609750515,7220,4,2024-03-08 23:08:10,-1.488281804470022
700377,22630,0,63.93377584496834,18.67944609750515,7220,4,2024-03-08 23:08:10,-1.488281804470022
700391,22792,0,63.84679942015717,18.65175097276265,7246,4,2024-03-08 23:23:12,-1.4568536053720091
698629,22792,0,63.84679942015717,18.65175097276265,7246,4,2024-03-08 23:23:12,-1.4568536053720091
698643,22684,0,63.988708323796445,18.62909132524605,7220,4,2024-03-08 23:38:15,-1.488281804470022
700405,22684,0,63.988708323796445,18.62909132524605,7220,4,2024-03-08 23:38:15,-1.488281804470022
698657,22652,0,63.83154039826047,18.681963836118108,7220,4,2024-03-08 23:53:17,-1.488281804470022
700419,22652,0,63.83154039826047,18.681963836118108,7220,4,2024-03-08 23:53:17,-1.488281804470022
698671,22759,0,63.945983062485695,18.588807507438773,7246,4,2024-03-09 00:08:19,-1.4568536053720091
700433,22759,0,63.945983062485695,18.588807507438773,7246,4,2024-03-09 00:08:19,-1.4568536053720091
702202,22759,0,63.945983062485695,18.588807507438773,7246,4,2024-03-09 00:08:19,-1.4568536053720091
702216,22566,0,63.92004272526131,18.63664454108492,7220,4,2024-03-09 00:23:22,-1.488281804470022
698685,22566,0,63.92004272526131,18.63664454108492,7220,4,2024-03-09 00:23:22,-1.488281804470022
700447,22566,0,63.92004272526131,18.63664454108492,7220,4,2024-03-09 00:23:22,-1.488281804470022
702230,22748,0,63.85137712672618,18.61902037079423,7246,4,2024-03-09 00:38:24,-1.4568536053720091
700461,22748,0,63.85137712672618,18.61902037079423,7246,4,2024-03-09 00:38:24,-1.4568536053720091
698699,22748,0,63.85137712672618,18.61902037079423,7246,4,2024-03-09 00:38:24,-1.4568536053720091
702244,22695,0,63.990234225986114,18.566147859922182,7246,4,2024-03-09 00:53:26,-1.4568536053720091
700475,22695,0,63.990234225986114,18.566147859922182,7246,4,2024-03-09 00:53:26,-1.4568536053720091
698713,22695,0,63.990234225986114,18.566147859922182,7246,4,2024-03-09 00:53:26,-1.4568536053720091
702258,22662,0,63.83611810482948,18.63916227969787,7220,4,2024-03-09 01:08:28,-1.488281804470022
698727,22662,0,63.83611810482948,18.63916227969787,7220,4,2024-03-09 01:08:28,-1.488281804470022
700489,22662,0,63.83611810482948,18.63916227969787,7220,4,2024-03-09 01:08:28,-1.488281804470022
700503,22759,0,63.990234225986114,18.56111238269628,7246,4,2024-03-09 01:23:31,-1.4568536053720091
702272,22759,0,63.990234225986114,18.56111238269628,7246,4,2024-03-09 01:23:31,-1.4568536053720091
698741,22759,0,63.990234225986114,18.56111238269628,7246,4,2024-03-09 01:23:31,-1.4568536053720091
700517,22598,0,63.92462043183032,18.603913939116502,7220,4,2024-03-09 01:38:33,-1.488281804470022
702286,22598,0,63.92462043183032,18.603913939116502,7220,4,2024-03-09 01:38:33,-1.488281804470022
698755,22598,0,63.92462043183032,18.603913939116502,7220,4,2024-03-09 01:38:33,-1.488281804470022
698769,22727,0,63.8651102464332,18.60643167772946,7272,4,2024-03-09 01:53:35,-1.4256501403709603
702300,22727,0,63.8651102464332,18.60643167772946,7272,4,2024-03-09 01:53:35,-1.4256501403709603
700531,22727,0,63.8651102464332,18.60643167772946,7272,4,2024-03-09 01:53:35,-1.4256501403709603
700545,22727,0,64.03753719386587,18.568665598535134,7246,4,2024-03-09 02:08:38,-1.4568536053720091
698783,22727,0,64.03753719386587,18.568665598535134,7246,4,2024-03-09 02:08:38,-1.4568536053720091
702314,22727,0,64.03753719386587,18.568665598535134,7246,4,2024-03-09 02:08:38,-1.4568536053720091
698797,22630,0,63.92309452964065,18.63664454108492,7246,4,2024-03-09 02:23:40,-1.4568536053720091
700559,22630,0,63.92309452964065,18.63664454108492,7246,4,2024-03-09 02:23:40,-1.4568536053720091
702328,22630,0,63.92309452964065,18.63664454108492,7246,4,2024-03-09 02:23:40,-1.4568536053720091
700573,22824,0,63.97344930189975,18.598878461890592,7220,4,2024-03-09 02:38:42,-1.488281804470022
702342,22824,0,63.97344930189975,18.598878461890592,7220,4,2024-03-09 02:38:42,-1.488281804470022
698811,22824,0,63.97344930189975,18.598878461890592,7220,4,2024-03-09 02:38:42,-1.488281804470022
702355,22716,0,63.990234225986114,18.58628976882582,7220,4,2024-03-09 02:53:44,-1.488281804470022
700586,22716,0,63.990234225986114,18.58628976882582,7220,4,2024-03-09 02:53:44,-1.488281804470022
698824,22716,0,63.990234225986114,18.58628976882582,7220,4,2024-03-09 02:53:44,-1.488281804470022
702369,22759,0,63.91241321431296,18.64419775692378,7246,4,2024-03-09 03:08:47,-1.4568536053720091
698838,22759,0,63.91241321431296,18.64419775692378,7246,4,2024-03-09 03:08:47,-1.4568536053720091
700600,22759,0,63.91241321431296,18.64419775692378,7246,4,2024-03-09 03:08:47,-1.4568536053720091
698852,22878,0,64.03295948729686,18.556076905470363,7352,4,2024-03-09 03:23:49,-1.3310237457122103
700614,22878,0,64.03295948729686,18.556076905470363,7352,4,2024-03-09 03:23:49,-1.3310237457122103
702383,22878,0,64.03295948729686,18.556076905470363,7352,4,2024-03-09 03:23:49,-1.3310237457122103
700628,22716,0,63.982604715037766,18.63916227969787,7246,4,2024-03-09 03:38:51,-1.4568536053720091
698866,22716,0,63.982604715037766,18.63916227969787,7246,4,2024-03-09 03:38:51,-1.4568536053720091
702397,22716,0,63.982604715037766,18.63916227969787,7246,4,2024-03-09 03:38:51,-1.4568536053720091
700642,22911,0,64.00244144350347,18.63664454108492,7220,4,2024-03-09 03:53:54,-1.488281804470022
698880,22911,0,64.00244144350347,18.63664454108492,7220,4,2024-03-09 03:53:54,-1.488281804470022
702411,22911,0,64.00244144350347,18.63664454108492,7220,4,2024-03-09 03:53:54,-1.488281804470022
700656,22846,0,63.729304951552606,18.563630121309224,7246,4,2024-03-09 04:08:56,-1.4568536053720091
702425,22846,0,63.729304951552606,18.563630121309224,7246,4,2024-03-09 04:08:56,-1.4568536053720091
698894,22846,0,63.729304951552606,18.563630121309224,7246,4,2024-03-09 04:08:56,-1.4568536053720091
700669,22846,0,64.35034714274815,18.6265735866331,7220,4,2024-03-09 04:23:58,-1.488281804470022
698907,22846,0,64.35034714274815,18.6265735866331,7220,4,2024-03-09 04:23:58,-1.488281804470022
702438,22846,0,64.35034714274815,18.6265735866331,7220,4,2024-03-09 04:23:58,-1.488281804470022
698921,22977,0,63.72320134279393,18.598878461890592,7246,4,2024-03-09 04:39:00,-1.4568536053720091
700683,22977,0,63.72320134279393,18.598878461890592,7246,4,2024-03-09 04:39:00,-1.4568536053720091
702452,22977,0,63.72320134279393,18.598878461890592,7246,4,2024-03-09 04:39:00,-1.4568536053720091
698935,22846,0,64.10925459678035,18.65678644998856,7220,4,2024-03-09 04:54:03,-1.488281804470022
700697,22846,0,64.10925459678035,18.65678644998856,7220,4,2024-03-09 04:54:03,-1.488281804470022
702466,22846,0,64.10925459678035,18.65678644998856,7220,4,2024-03-09 04:54:03,-1.488281804470022
702480,22977,0,64.41596093690394,18.7046234836347,7220,4,2024-03-09 05:09:05,-1.488281804470022
698949,22977,0,64.41596093690394,18.7046234836347,7220,4,2024-03-09 05:09:05,-1.488281804470022
700711,22977,0,64.41596093690394,18.7046234836347,7220,4,2024-03-09 05:09:05,-1.488281804470022
702494,22988,0,63.83459220263981,18.65175097276265,7380,4,2024-03-09 05:24:07,-1.298389179359166
698963,22988,0,63.83459220263981,18.65175097276265,7380,4,2024-03-09 05:24:07,-1.298389179359166
700725,22988,0,63.83459220263981,18.65175097276265,7380,4,2024-03-09 05:24:07,-1.298389179359166
700739,22955,0,64.12298771648737,18.71469443808652,7272,4,2024-03-09 05:39:10,-1.4256501403709603
698977,22955,0,64.12298771648737,18.71469443808652,7272,4,2024-03-09 05:39:10,-1.4256501403709603
702508,22955,0,64.12298771648737,18.71469443808652,7272,4,2024-03-09 05:39:10,-1.4256501403709603
702522,23110,0,64.17944609750515,18.681963836118108,7352,4,2024-03-09 05:54:12,-1.3310237457122103
698991,23110,0,64.17944609750515,18.681963836118108,7352,4,2024-03-09 05:54:12,-1.3310237457122103
700753,23110,0,64.17944609750515,18.681963836118108,7352,4,2024-03-09 05:54:12,-1.3310237457122103
702536,23021,0,64.32440680552376,18.61398489356832,7220,4,2024-03-09 06:09:14,-1.488281804470022
700767,23021,0,64.32440680552376,18.61398489356832,7220,4,2024-03-09 06:09:14,-1.488281804470022
699005,23021,0,64.32440680552376,18.61398489356832,7220,4,2024-03-09 06:09:14,-1.488281804470022
699019,23010,0,64.13977264057374,18.671892881666288,7194,4,2024-03-09 06:24:16,-1.5199371743149204
702550,23010,0,64.13977264057374,18.671892881666288,7194,4,2024-03-09 06:24:16,-1.5199371743149204
700781,23010,0,64.13977264057374,18.671892881666288,7194,4,2024-03-09 06:24:16,-1.5199371743149204
700795,23121,0,64.28473334859235,18.588807507438773,7220,4,2024-03-09 06:39:19,-1.488281804470022
702564,23121,0,64.28473334859235,18.588807507438773,7220,4,2024-03-09 06:39:19,-1.488281804470022
699033,23121,0,64.28473334859235,18.588807507438773,7220,4,2024-03-09 06:39:19,-1.488281804470022
702576,22999,0,64.14892805371176,18.66182192721447,7246,4,2024-03-09 06:54:21,-1.4568536053720091
699045,22999,0,64.14892805371176,18.66182192721447,7246,4,2024-03-09 06:54:21,-1.4568536053720091
700807,22999,0,64.14892805371176,18.66182192721447,7246,4,2024-03-09 06:54:21,-1.4568536053720091
702590,23121,0,64.10772869459068,18.724765392538337,7246,4,2024-03-09 07:09:23,-1.4568536053720091
700821,23121,0,64.10772869459068,18.724765392538337,7246,4,2024-03-09 07:09:23,-1.4568536053720091
699059,23121,0,64.10772869459068,18.724765392538337,7246,4,2024-03-09 07:09:23,-1.4568536053720091
700835,23110,0,64.25879301136797,18.712176699473567,7380,4,2024-03-09 07:24:26,-1.298389179359166
702604,23110,0,64.25879301136797,18.712176699473567,7380,4,2024-03-09 07:24:26,-1.298389179359166
699073,23110,0,64.25879301136797,18.712176699473567,7380,4,2024-03-09 07:24:26,-1.298389179359166
699087,23110,0,64.41596093690394,18.316891737239644,7326,4,2024-03-09 07:39:28,-1.3615506391242338
702618,23110,0,64.41596093690394,18.316891737239644,7326,4,2024-03-09 07:39:28,-1.3615506391242338
700849,23110,0,64.41596093690394,18.316891737239644,7326,4,2024-03-09 07:39:28,-1.3615506391242338
699101,23255,0,63.733882658121615,19.02437628747997,7246,4,2024-03-09 07:54:30,-1.4568536053720091
700863,23255,0,63.733882658121615,19.02437628747997,7246,4,2024-03-09 07:54:30,-1.4568536053720091
702632,23255,0,63.733882658121615,19.02437628747997,7246,4,2024-03-09 07:54:30,-1.4568536053720091
702646,23188,0,64.39154650186923,19.213206683451588,7272,4,2024-03-09 08:09:32,-1.4256501403709603
700877,23188,0,64.39154650186923,19.213206683451588,7272,4,2024-03-09 08:09:32,-1.4256501403709603
700891,23437,0,63.88952468146792,19.32650492103456,7220,4,2024-03-09 08:24:35,-1.488281804470022
702660,23437,0,63.88952468146792,19.32650492103456,7220,4,2024-03-09 08:24:35,-1.488281804470022
702674,23357,0,63.72625314717327,19.1678873884184,7220,4,2024-03-09 08:39:37,-1.488281804470022
700905,23357,0,63.72625314717327,19.1678873884184,7220,4,2024-03-09 08:39:37,-1.488281804470022
702687,23437,0,64.23132677195392,19.62359807736324,7246,4,2024-03-09 08:54:39,-1.4568536053720091
700918,23437,0,64.23132677195392,19.62359807736324,7246,4,2024-03-09 08:54:39,-1.4568536053720091
702700,23703,0,64.02838178072786,19.62108033875029,7246,4,2024-03-09 09:09:41,-1.4568536053720091
700931,23703,0,64.02838178072786,19.62108033875029,7246,4,2024-03-09 09:09:41,-1.4568536053720091
700945,23738,0,63.645380331120776,19.553101396200503,7434,4,2024-03-09 09:24:44,-1.2361453194938363
702714,23738,0,63.645380331120776,19.553101396200503,7434,4,2024-03-09 09:24:44,-1.2361453194938363
702728,23964,0,64.1168841077287,19.79732204165713,7434,4,2024-03-09 09:39:46,-1.2361453194938363
700959,23964,0,64.1168841077287,19.79732204165713,7434,4,2024-03-09 09:39:46,-1.2361453194938363
700973,23797,0,64.60669871061265,19.845159075303272,7434,4,2024-03-09 09:54:48,-1.2361453194938363
702742,23797,0,64.60669871061265,19.845159075303272,7434,4,2024-03-09 09:54:48,-1.2361453194938363
702755,23928,0,65.19111924925612,19.86781872281987,7272,4,2024-03-09 10:09:51,-1.4256501403709603
700986,23928,0,65.19111924925612,19.86781872281987,7272,4,2024-03-09 10:09:51,-1.4256501403709603
702768,23928,0,64.67994201571679,20.056649118791483,7272,4,2024-03-09 10:24:53,-1.4256501403709603
700999,23928,0,64.67994201571679,20.056649118791483,7272,4,2024-03-09 10:24:53,-1.4256501403709603
702782,23845,0,65.07515068284123,19.938315403982607,7272,4,2024-03-09 10:39:55,-1.4256501403709603
701013,23845,0,65.07515068284123,19.938315403982607,7272,4,2024-03-09 10:39:55,-1.4256501403709603
702796,23988,0,65.00038147554741,19.799839780270084,7272,4,2024-03-09 10:54:57,-1.4256501403709603
701027,23988,0,65.00038147554741,19.799839780270084,7272,4,2024-03-09 10:54:57,-1.4256501403709603
702810,23904,0,64.9103532463569,19.741931792172124,7434,4,2024-03-09 11:10:00,-1.2361453194938363
701041,23904,0,64.9103532463569,19.741931792172124,7434,4,2024-03-09 11:10:00,-1.2361453194938363
702824,24060,0,65.29945830472266,19.53799496452277,7299,4,2024-03-09 11:25:02,-1.3934818333334515
701055,24060,0,65.29945830472266,19.53799496452277,7299,4,2024-03-09 11:25:02,-1.3934818333334515
701068,23952,0,65.48409246967269,19.63115129320211,7299,4,2024-03-09 11:40:04,-1.3934818333334515
702837,23952,0,65.48409246967269,19.63115129320211,7299,4,2024-03-09 11:40:04,-1.3934818333334515
702851,23952,0,65.61684596017395,19.543030441748684,7299,4,2024-03-09 11:55:07,-1.3934818333334515
701082,23952,0,65.61684596017395,19.543030441748684,7299,4,2024-03-09 11:55:07,-1.3934818333334515
702865,24012,0,65.58175020981155,19.58583199816892,7299,4,2024-03-09 12:10:09,-1.3934818333334515
701096,24012,0,65.58175020981155,19.58583199816892,7299,4,2024-03-09 12:10:09,-1.3934818333334515
701110,23964,0,65.45204852368963,19.59338521400778,7299,4,2024-03-09 12:25:11,-1.3934818333334515
702879,23964,0,65.45204852368963,19.59338521400778,7299,4,2024-03-09 12:25:11,-1.3934818333334515
702892,24108,0,65.66720073243305,19.515335317006183,7299,4,2024-03-09 12:40:13,-1.3934818333334515
701123,24108,0,65.66720073243305,19.515335317006183,7299,4,2024-03-09 12:40:13,-1.3934818333334515
702906,23988,0,65.8304722667277,19.65884641794461,7380,4,2024-03-09 12:55:16,-1.298389179359166
701137,23988,0,65.8304722667277,19.65884641794461,7380,4,2024-03-09 12:55:16,-1.298389179359166
702919,24024,0,65.82284275577935,19.515335317006183,7299,4,2024-03-09 13:10:18,-1.3934818333334515
701150,24024,0,65.82284275577935,19.515335317006183,7299,4,2024-03-09 13:10:18,-1.3934818333334515
702933,24096,0,65.65651941710536,19.502746623941405,7299,4,2024-03-09 13:25:20,-1.3934818333334515
701164,24096,0,65.65651941710536,19.502746623941405,7299,4,2024-03-09 13:25:20,-1.3934818333334515
702947,24048,0,65.98153658350499,19.520370794232093,7380,4,2024-03-09 13:40:23,-1.298389179359166
701178,24048,0,65.98153658350499,19.520370794232093,7380,4,2024-03-09 13:40:23,-1.298389179359166
702961,24157,0,65.79385061417562,20.056649118791483,7407,4,2024-03-09 13:55:25,-1.2671538037523842
701192,24157,0,65.79385061417562,20.056649118791483,7407,4,2024-03-09 13:55:25,-1.2671538037523842
701206,23988,0,65.90829327840085,18.81540398260472,7299,4,2024-03-09 14:10:27,-1.3934818333334515
702975,23988,0,65.90829327840085,18.81540398260472,7299,4,2024-03-09 14:10:27,-1.3934818333334515
701220,24108,0,65.84573128862439,19.89047837033646,7299,4,2024-03-09 14:25:29,-1.3934818333334515
702989,24108,0,65.84573128862439,19.89047837033646,7299,4,2024-03-09 14:25:29,-1.3934818333334515
701234,24060,0,65.82894636453803,19.258525978484776,7434,4,2024-03-09 14:40:32,-1.2361453194938363
703003,24060,0,65.82894636453803,19.258525978484776,7434,4,2024-03-09 14:40:32,-1.2361453194938363
701248,24291,0,65.82131685358968,19.200617990386817,7299,4,2024-03-09 14:55:34,-1.3934818333334515
